block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,correct_action,accuracy,v_values,w_values,h_values,q_prediction_errors,v_prediction_errors,trial_total,prediction_errors,averaged_pe,h_values1,h_values2
0,3,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.2431), np.float64(0.0)]",0,0,1,[np.float64(0.9975)],[ 0.72637756 -0.27362244],"[np.float64(0.29626053152989484), np.float64(-0.030098468470105184)]","[np.float64(0.7569), np.float64(0.0)]","[np.float64(0.0024999999999999467), np.float64(-0.9975)]",3,"[np.float64(0.0024999999999999467), np.float64(-0.9975), np.float64(0.7569), np.float64(0.0)]",-0.05952500000000002,0.29626053152989484,-0.030098468470105184
0,3,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.4171), np.float64(0.4171)]",0,0,1,[np.float64(0.9975)],[0.37425244 0.62574756],"[np.float64(0.41238676833490717), np.float64(0.44005123166509286)]","[np.float64(0.5829), np.float64(-0.4171)]","[np.float64(0.0024999999999999467), np.float64(-0.9975)]",3,"[np.float64(0.0024999999999999467), np.float64(-0.9975), np.float64(0.5829), np.float64(-0.4171)]",-0.20730000000000004,0.41238676833490717,0.44005123166509286
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.2431)]",0,0,1,[np.float64(-0.9975)],[ 0.2868183 -0.7131817],"[np.float64(0.03155001281910412), np.float64(-0.2948089871808959)]","[np.float64(0.0), np.float64(-0.7569)]","[np.float64(0.9975), np.float64(-0.0024999999999999467)]",3,"[np.float64(0.9975), np.float64(-0.0024999999999999467), np.float64(0.0), np.float64(-0.7569)]",0.05952500000000002,0.03155001281910412,-0.2948089871808959
0,4,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.492877)]",0,0,1,[np.float64(-0.049875)],[ 0.59399045 -0.40600955],"[np.float64(0.06533894938982128), np.float64(-0.4833215806101787)]","[np.float64(0.0), np.float64(-0.507123)]","[np.float64(0.049875), np.float64(-0.950125)]",4,"[np.float64(0.049875), np.float64(-0.950125), np.float64(0.0), np.float64(-0.507123)]",-0.35184325,0.06533894938982128,-0.4833215806101787
0,4,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.492877), np.float64(0.279457)]",0,0,1,[np.float64(0.999875)],[0.64525678 0.35474322],"[np.float64(0.5096387757070198), np.float64(0.2877384842929803)]","[np.float64(0.507123), np.float64(-0.279457)]","[np.float64(0.00012500000000004174), np.float64(-0.999875)]",4,"[np.float64(0.00012500000000004174), np.float64(-0.999875), np.float64(0.507123), np.float64(-0.279457)]",-0.193021,0.5096387757070198,0.2877384842929803
0,4,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.34149700000000005), np.float64(0.0)]",0,0,1,[np.float64(0.999875)],[ 0.5125647 -0.4874353],"[np.float64(0.36031444741555746), np.float64(-0.05361788258444254)]","[np.float64(0.658503), np.float64(0.0)]","[np.float64(0.00012500000000004174), np.float64(-0.999875)]",4,"[np.float64(0.00012500000000004174), np.float64(-0.999875), np.float64(0.658503), np.float64(0.0)]",-0.08531174999999999,0.36031444741555746,-0.05361788258444254
0,5,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.7383361900000001)]",0,0,1,[np.float64(-0.00011875000000000037)],[ 0.22566588 -0.77433412],"[np.float64(0.024823247170741625), np.float64(-0.7422959619292585)]","[np.float64(0.0), np.float64(-0.26166380999999994)]","[np.float64(0.00011875000000000037), np.float64(-0.99988125)]",5,"[np.float64(0.00011875000000000037), np.float64(-0.99988125), np.float64(0.0), np.float64(-0.26166380999999994)]",-0.3153565775,0.024823247170741625,-0.7422959619292585
0,5,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.66022759)]",0,0,1,[np.float64(-0.002493750000000003)],[ 0.4397454 -0.5602546],"[np.float64(0.048371993875825324), np.float64(-0.6492305612241747)]","[np.float64(0.0), np.float64(-0.33977241)]","[np.float64(0.002493750000000003), np.float64(-0.99750625)]",5,"[np.float64(0.002493750000000003), np.float64(-0.99750625), np.float64(0.0), np.float64(-0.33977241)]",-0.33369622750000005,0.048371993875825324,-0.6492305612241747
0,5,0,State AB,"['A', 'B']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.55880299), np.float64(0.18723619)]",0,0,1,[np.float64(0.99999375)],[ 0.90823486 -0.09176514],"[np.float64(0.5972404952377253), np.float64(0.1565460432377253)]","[np.float64(-0.55880299), np.float64(-0.18723619)]","[np.float64(-0.99999375), np.float64(-0.99999375)]",5,"[np.float64(-0.99999375), np.float64(-0.99999375), np.float64(-0.55880299), np.float64(-0.18723619)]",-0.68650667,0.5972404952377253,0.1565460432377253
0,5,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.42710239000000005), np.float64(0.0)]",0,0,1,[np.float64(0.99999375)],[ 0.36101716 -0.63898284],"[np.float64(0.41983301418475805), np.float64(-0.070288112915242)]","[np.float64(0.57289761), np.float64(0.0)]","[np.float64(6.249999999985434e-06), np.float64(-0.99999375)]",5,"[np.float64(6.249999999985434e-06), np.float64(-0.99999375), np.float64(0.57289761), np.float64(0.0)]",-0.10677247250000002,0.41983301418475805,-0.070288112915242
0,6,0,State AB,"['B', 'A']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.4861586013), np.float64(0.12544824729999998)]",0,0,1,[np.float64(0.049999687500000056)],[ 0.22460474 -0.77539526],"[np.float64(0.4573876765757383), np.float64(0.02635546151573831)]","[np.float64(-0.4861586013), np.float64(-0.12544824729999998)]","[np.float64(-0.049999687500000056), np.float64(-0.049999687500000056)]",6,"[np.float64(-0.049999687500000056), np.float64(-0.049999687500000056), np.float64(-0.4861586013), np.float64(-0.12544824729999998)]",-0.1779015559,0.4573876765757383,0.02635546151573831
0,6,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.5015790793), np.float64(0.0)]",0,0,1,[np.float64(0.9999996875)],[ 0.2542404 -0.7457596],"[np.float64(0.47437182434887676), np.float64(-0.08203355622812324)]","[np.float64(0.4984209207), np.float64(0.0)]","[np.float64(3.1249999998816946e-07), np.float64(-0.9999996875)]",6,"[np.float64(3.1249999998816946e-07), np.float64(-0.9999996875), np.float64(0.4984209207), np.float64(0.0)]",-0.125394613575,0.47437182434887676,-0.08203355622812324
0,6,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.7723524853)]",0,0,1,[np.float64(-0.00012468750000000023)],[ 0.31082895 -0.68917105],"[np.float64(0.03419118417291882), np.float64(-0.7632025277440813)]","[np.float64(0.0), np.float64(-0.2276475147)]","[np.float64(0.00012468750000000023), np.float64(-0.9998753125)]",6,"[np.float64(0.00012468750000000023), np.float64(-0.9998753125), np.float64(0.0), np.float64(-0.2276475147)]",-0.306849534925,0.03419118417291882,-0.7632025277440813
0,6,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.8246852473)]",0,0,1,[np.float64(-5.937500000000029e-06)],[ 0.15897867 -0.84102133],"[np.float64(0.01748765394838976), np.float64(-0.8264822161486102)]","[np.float64(0.0), np.float64(-0.17531475269999997)]","[np.float64(5.937500000000029e-06), np.float64(-0.9999940625)]",6,"[np.float64(5.937500000000029e-06), np.float64(-0.9999940625), np.float64(0.0), np.float64(-0.17531475269999997)]",-0.293825719425,0.01748765394838976,-0.8264822161486102
0,7,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.0), np.float64(-0.8825391156910001)]",0,0,1,[np.float64(-2.9687500000000213e-07)],[ 0.11195983 -0.88804017],"[np.float64(0.012315581310781682), np.float64(-0.8831442316542084)]","[np.float64(-1.0), np.float64(-0.11746088430899992)]","[np.float64(-0.999999703125), np.float64(-0.999999703125)]",7,"[np.float64(-0.999999703125), np.float64(-0.999999703125), np.float64(-1.0), np.float64(-0.11746088430899992)]",-0.7793650726397499,0.012315581310781682,-0.8831442316542084
0,7,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0), np.float64(-0.847476165151)]",0,0,1,[np.float64(-6.234375000000014e-06)],[ 0.21895382 -0.78104618],"[np.float64(0.02408492042100262), np.float64(-0.8401688665633874)]","[np.float64(0.0), np.float64(0.847476165151)]","[np.float64(6.234375000000014e-06), np.float64(6.234375000000014e-06)]",7,"[np.float64(6.234375000000014e-06), np.float64(6.234375000000014e-06), np.float64(0.0), np.float64(0.847476165151)]",0.21187215847525,0.02408492042100262,-0.8401688665633874
0,7,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.566373798991), np.float64(0.0)]",0,0,1,[np.float64(0.999999984375)],[ 0.17904269 -0.82095731],"[np.float64(0.5237673767388318), np.float64(-0.09030530436315821)]","[np.float64(0.43362620100899996), np.float64(0.0)]","[np.float64(1.5624999960550667e-08), np.float64(-0.999999984375)]",7,"[np.float64(1.5624999960550667e-08), np.float64(-0.999999984375), np.float64(0.43362620100899996), np.float64(0.0)]",-0.14159344193525003,0.5237673767388318,-0.09030530436315821
0,8,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.13), np.float64(-0.9213012075129701)]",0,0,1,[np.float64(-0.95000001484375)],[-0.33129522 -0.66870478],"[np.float64(-0.15214247385251378), np.float64(-0.8935156008340296)]","[np.float64(-0.87), np.float64(-0.07869879248702993)]","[np.float64(-0.04999998515625004), np.float64(-0.04999998515625004)]",8,"[np.float64(-0.04999998515625004), np.float64(-0.04999998515625004), np.float64(-0.87), np.float64(-0.07869879248702993)]",-0.26217469069988253,-0.15214247385251378,-0.8935156008340296
0,8,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.62274520512217), np.float64(0.0)]",0,0,1,[np.float64(0.99999999921875)],[ 0.12608641 -0.87391359],"[np.float64(0.568112737396344), np.float64(-0.09613049516238728)]","[np.float64(0.37725479487783), np.float64(0.0)]","[np.float64(7.812499536186124e-10), np.float64(-0.99999999921875)]",8,"[np.float64(7.812499536186124e-10), np.float64(-0.99999999921875), np.float64(0.37725479487783), np.float64(0.0)]",-0.15568630088991753,0.568112737396344,-0.09613049516238728
0,8,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0), np.float64(-0.56780903065117)]",0,0,1,[np.float64(-3.117187500000012e-07)],[ 0.2189581 -0.7810419],"[np.float64(0.024085390561251314), np.float64(-0.5912646467182899)]","[np.float64(0.0), np.float64(0.56780903065117)]","[np.float64(3.117187500000012e-07), np.float64(3.117187500000012e-07)]",8,"[np.float64(3.117187500000012e-07), np.float64(3.117187500000012e-07), np.float64(0.0), np.float64(0.56780903065117)]",0.1419524135221675,0.024085390561251314,-0.5912646467182899
0,7,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.42295798313099997), np.float64(0.08405032569099999)]",0,0,1,[np.float64(0.002499984375000007)],[ 0.1898321 -0.8101679],"[np.float64(0.3973141363447544), np.float64(-0.014313678776845584)]","[np.float64(0.577042016869), np.float64(-0.08405032569099999)]","[np.float64(0.997500015625), np.float64(-0.002499984375000007)]",7,"[np.float64(0.997500015625), np.float64(-0.002499984375000007), np.float64(0.577042016869), np.float64(-0.08405032569099999)]",0.37199793060700004,0.3973141363447544,-0.014313678776845584
0,8,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.49797344532397), np.float64(0.05631371821296999)]",0,0,1,[np.float64(0.9501249992187499)],[ 0.53885803 -0.46114197],"[np.float64(0.5024707501882149), np.float64(-0.0006064069405750869)]","[np.float64(0.5020265546760301), np.float64(-0.05631371821296999)]","[np.float64(0.04987500078125007), np.float64(-0.9501249992187499)]",8,"[np.float64(0.04987500078125007), np.float64(-0.9501249992187499), np.float64(0.5020265546760301), np.float64(-0.05631371821296999)]",-0.11363429049360994,0.5024707501882149,-0.0006064069405750869
0,9,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.2431), np.float64(-0.9472718090336899)]",0,0,1,[np.float64(-0.9975000007421875)],[-0.34872069 -0.65127931],"[np.float64(-0.2547182759994929), np.float64(-0.9147126340404912)]","[np.float64(0.2431), np.float64(-0.052728190966310096)]","[np.float64(0.9975000007421875), np.float64(-0.002499999257812524)]",9,"[np.float64(0.9975000007421875), np.float64(-0.002499999257812524), np.float64(0.2431), np.float64(-0.052728190966310096)]",0.29634295262951627,-0.2547182759994929,-0.9147126340404912
0,9,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.3804320505362839)]",0,0,1,[np.float64(-1.5585937500000082e-08)],[ 0.21895831 -0.78104169],"[np.float64(0.024085414068261257), np.float64(-0.4244991109090314)]","[np.float64(0.0), np.float64(-0.6195679494637161)]","[np.float64(1.5585937500000082e-08), np.float64(-0.9999999844140625)]",9,"[np.float64(1.5585937500000082e-08), np.float64(-0.9999999844140625), np.float64(0.0), np.float64(-0.6195679494637161)]",-0.40489197957296025,0.024085414068261257,-0.4244991109090314
0,9,0,State CD,"['D', 'C']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.6717883284562879), np.float64(0.0)]",0,0,1,[np.float64(0.9999999999609375)],[ 0.08879325 -0.91120675],"[np.float64(0.6076588692981602), np.float64(-0.10023274302793606)]","[np.float64(-0.6717883284562879), np.float64(0.0)]","[np.float64(-0.9999999999609375), np.float64(-0.9999999999609375)]",9,"[np.float64(-0.9999999999609375), np.float64(-0.9999999999609375), np.float64(-0.6717883284562879), np.float64(0.0)]",-0.6679470820945407,0.6076588692981602,-0.10023274302793606
0,9,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.5632368974318539), np.float64(0.03773019120268989)]",0,0,1,[np.float64(0.9975062499609375)],[ 0.40137794 -0.59862206],"[np.float64(0.5454324116756006), np.float64(-0.03226855686835532)]","[np.float64(0.4367631025681461), np.float64(0.9622698087973101)]","[np.float64(0.0024937500390624923), np.float64(0.0024937500390624923)]",9,"[np.float64(0.0024937500390624923), np.float64(0.0024937500390624923), np.float64(0.4367631025681461), np.float64(0.9622698087973101)]",0.35100510286089526,0.5454324116756006,-0.03226855686835532
0,10,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.21149700000000002), np.float64(-0.9646721120525722)]",0,0,1,[np.float64(-0.04987500003710943)],[ 0.38558537 -0.61441463],"[np.float64(-0.14581793938444962), np.float64(-0.9261437891112388)]","[np.float64(0.21149700000000002), np.float64(-0.035327887947427805)]","[np.float64(0.04987500003710943), np.float64(-0.9501249999628906)]",10,"[np.float64(0.04987500003710943), np.float64(-0.9501249999628906), np.float64(0.21149700000000002), np.float64(-0.035327887947427805)]",-0.18102022196830223,-0.14581793938444962,-0.9261437891112388
0,10,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.5848894738593102)]",0,0,1,[np.float64(-7.792968750000048e-10)],[ 0.154196 -0.845804],"[np.float64(0.016961560057297615), np.float64(-0.6135900716774885)]","[np.float64(0.0), np.float64(-0.4151105261406898)]","[np.float64(7.792968750000048e-10), np.float64(-0.9999999992207032)]",10,"[np.float64(7.792968750000048e-10), np.float64(-0.9999999992207032), np.float64(0.0), np.float64(-0.4151105261406898)]",-0.353777631145524,0.016961560057297615,-0.6135900716774885
0,10,0,State CD,"['C', 'D']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.5844558457569704), np.float64(0.0)]",0,0,1,[np.float64(0.04999999999804694)],[-0.33519887 -0.66480113],"[np.float64(0.48329382652408615), np.float64(-0.07312812380038246)]","[np.float64(-0.5844558457569704), np.float64(0.0)]","[np.float64(-0.04999999999804694), np.float64(-0.04999999999804694)]",10,"[np.float64(-0.04999999999804694), np.float64(-0.04999999999804694), np.float64(-0.5844558457569704), np.float64(0.0)]",-0.17111396143826607,0.48329382652408615,-0.07312812380038246
0,10,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.6200161007657129), np.float64(0.3552792281058022)]",0,0,1,[np.float64(0.9998753124980468)],[ 0.40293155 -0.59706845],"[np.float64(0.5961368002306952), np.float64(0.2505209835633747)]","[np.float64(0.3799838992342871), np.float64(0.6447207718941979)]","[np.float64(0.00012468750195315792), np.float64(0.00012468750195315792)]",10,"[np.float64(0.00012468750195315792), np.float64(0.00012468750195315792), np.float64(0.3799838992342871), np.float64(0.6447207718941979)]",0.25623851153309785,0.5961368002306952,0.2505209835633747
0,11,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.6694140076661702), np.float64(0.5680370828308875)]",0,0,1,[np.float64(0.9999937656249024)],[ 0.40300923 -0.59699077],"[np.float64(0.6401094818892661), np.float64(0.4398840187858645)]","[np.float64(0.3305859923338298), np.float64(0.4319629171691125)]","[np.float64(6.234375097613487e-06), np.float64(6.234375097613487e-06)]",11,"[np.float64(6.234375097613487e-06), np.float64(6.234375097613487e-06), np.float64(0.3305859923338298), np.float64(0.4319629171691125)]",0.19064034456328438,0.6401094818892661,0.4398840187858645
0,11,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.0), np.float64(-0.7218759474857379)]",0,0,1,[np.float64(-3.896484375000024e-11)],[ 0.10858873 -0.89141127],"[np.float64(0.011944760647381647), np.float64(-0.7405248326149252)]","[np.float64(-1.0), np.float64(-0.2781240525142621)]","[np.float64(-0.9999999999610352), np.float64(-0.9999999999610352)]",11,"[np.float64(-0.9999999999610352), np.float64(-0.9999999999610352), np.float64(-1.0), np.float64(-0.2781240525142621)]",-0.8195310131090832,0.011944760647381647,-0.7405248326149252
0,11,0,State CD,"['D', 'C']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.5084765858085643), np.float64(0.0)]",0,0,1,[np.float64(0.002499999999902351)],[-0.35240687 -0.64759313],"[np.float64(0.4137794057515451), np.float64(-0.07123524438192294)]","[np.float64(0.49152341419143575), np.float64(1.0)]","[np.float64(0.9975000000000976), np.float64(0.9975000000000976)]",11,"[np.float64(0.9975000000000976), np.float64(0.9975000000000976), np.float64(0.49152341419143575), np.float64(1.0)]",0.8716308535479078,0.4137794057515451,-0.07123524438192294
0,11,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(-0.18400239000000002), np.float64(-0.9763303150752234)]",0,0,1,[np.float64(-0.002493750001855477)],[ 0.29471322 -0.70528678],"[np.float64(-0.13134367309684142), np.float64(-0.9465155264137902)]","[np.float64(0.18400239000000002), np.float64(0.9763303150752234)]","[np.float64(0.002493750001855477), np.float64(0.002493750001855477)]",11,"[np.float64(0.002493750001855477), np.float64(0.002493750001855477), np.float64(0.18400239000000002), np.float64(0.9763303150752234)]",0.2913300512697336,-0.13134367309684142,-0.9465155264137902
0,12,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.13), np.float64(-0.8136568848154444)]",0,0,1,[np.float64(-0.9500000000019482)],[-0.33187476 -0.66812524],"[np.float64(-0.1522062241345638), np.float64(-0.7976484033511817)]","[np.float64(-0.87), np.float64(-0.1863431151845556)]","[np.float64(-0.049999999998051825), np.float64(-0.049999999998051825)]",12,"[np.float64(-0.049999999998051825), np.float64(-0.049999999998051825), np.float64(-0.87), np.float64(-0.1863431151845556)]",-0.28908577879516484,-0.1522062241345638,-0.7976484033511817
0,12,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(-0.1600820793), np.float64(-0.6541413111003996)]",0,0,1,[np.float64(-0.0001246875000927741)],[ 0.29635719 -0.70364281],"[np.float64(-0.10987375919788495), np.float64(-0.6595864755002405)]","[np.float64(0.1600820793), np.float64(0.6541413111003996)]","[np.float64(0.0001246875000927741), np.float64(0.0001246875000927741)]",12,"[np.float64(0.0001246875000927741), np.float64(0.0001246875000927741), np.float64(0.1600820793), np.float64(0.6541413111003996)]",0.2036181913501463,-0.10987375919788495,-0.6595864755002405
0,12,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.5723746296534509), np.float64(0.33)]",0,0,1,[np.float64(0.9501249999999951)],[ 0.63955532 -0.36044468],"[np.float64(0.5797645055985564), np.float64(0.2540510852069851)]","[np.float64(0.4276253703465491), np.float64(0.6699999999999999)]","[np.float64(0.04987500000000489), np.float64(0.04987500000000489)]",12,"[np.float64(0.04987500000000489), np.float64(0.04987500000000489), np.float64(0.4276253703465491), np.float64(0.6699999999999999)]",0.2993438425866397,0.5797645055985564,0.2540510852069851
0,12,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.7123901866695681), np.float64(0.7105848454966947)]",0,0,1,[np.float64(0.9999996882812451)],[ 0.40301311 -0.59698689],"[np.float64(0.6783587084272429), np.float64(0.5667519547833855)]","[np.float64(0.2876098133304319), np.float64(0.28941515450330535)]","[np.float64(3.1171875491953216e-07), np.float64(3.1171875491953216e-07)]",12,"[np.float64(3.1171875491953216e-07), np.float64(3.1171875491953216e-07), np.float64(0.2876098133304319), np.float64(0.28941515450330535)]",0.14425639781781177,0.6783587084272429,0.5667519547833855
0,13,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.6279659277985022), np.float64(0.5511)]",0,0,1,[np.float64(0.9975062499999997)],[ 0.66616385 -0.33383615],"[np.float64(0.6321676988704295), np.float64(0.4537570231297625)]","[np.float64(0.37203407220149776), np.float64(-0.5511)]","[np.float64(0.0024937500000002943), np.float64(-0.9975062499999997)]",13,"[np.float64(0.0024937500000002943), np.float64(-0.9975062499999997), np.float64(0.37203407220149776), np.float64(-0.5511)]",-0.2935196069496254,0.6321676988704295,0.4537570231297625
